timestamp,open,high,low,close,volume
2025-01-01 00:00:00,3337.78000000,3337.99000000,3335.84000000,3337.99000000,171.72810000
2025-01-01 00:01:00,3337.99000000,3338.86000000,3337.42000000,3338.86000000,69.01220000
2025-01-01 00:02:00,3338.86000000,3342.32000000,3338.86000000,3342.32000000,104.99570000
2025-01-01 00:03:00,3342.32000000,3342.44000000,3338.96000000,3339.98000000,183.79580000
2025-01-01 00:04:00,3339.98000000,3343.02000000,3339.98000000,3340.26000000,177.91100000
2025-01-01 00:05:00,3340.28000000,3343.00000000,3340.28000000,3343.00000000,50.25610000
2025-01-01 00:06:00,3342.99000000,3342.99000000,3339.55000000,3342.55000000,138.91540000
2025-01-01 00:07:00,3342.56000000,3342.97000000,3341.54000000,3342.19000000,35.04580000
2025-01-01 00:08:00,3342.20000000,3343.00000000,3341.81000000,3343.00000000,60.02370000
2025-01-01 00:09:00,3343.00000000,3344.01000000,3342.38000000,3342.99000000,153.37640000
2025-01-01 00:10:00,3342.99000000,3345.18000000,3341.91000000,3341.92000000,119.29460000
2025-01-01 00:11:00,3341.91000000,3344.25000000,3341.91000000,3344.25000000,98.33350000
2025-01-01 00:12:00,3344.24000000,3345.66000000,3343.40000000,3345.62000000,338.18400000
2025-01-01 00:13:00,3345.62000000,3346.04000000,3344.51000000,3345.50000000,66.13000000
2025-01-01 00:14:00,3345.50000000,3349.34000000,3345.49000000,3348.50000000,144.93150000
2025-01-01 00:15:00,3348.51000000,3350.17000000,3347.62000000,3349.29000000,120.97860000
2025-01-01 00:16:00,3349.29000000,3351.49000000,3348.50000000,3350.49000000,156.82360000
2025-01-01 00:17:00,3350.49000000,3352.38000000,3349.56000000,3352.37000000,73.57830000
2025-01-01 00:18:00,3352.37000000,3352.86000000,3350.59000000,3350.69000000,142.90380000
2025-01-01 00:19:00,3350.69000000,3351.34000000,3350.00000000,3351.05000000,80.13240000
2025-01-01 00:20:00,3351.06000000,3351.65000000,3350.32000000,3350.87000000,92.03950000
2025-01-01 00:21:00,3350.87000000,3353.37000000,3350.01000000,3350.42000000,133.69270000
2025-01-01 00:22:00,3350.41000000,3350.42000000,3348.60000000,3348.61000000,74.23960000
2025-01-01 00:23:00,3348.61000000,3349.55000000,3347.72000000,3349.55000000,67.70800000
2025-01-01 00:24:00,3349.54000000,3350.22000000,3349.00000000,3349.33000000,53.10440000
2025-01-01 00:25:00,3349.33000000,3350.36000000,3349.33000000,3350.36000000,97.45000000
2025-01-01 00:26:00,3350.36000000,3350.36000000,3349.00000000,3349.48000000,33.62990000
2025-01-01 00:27:00,3349.48000000,3349.48000000,3347.33000000,3347.34000000,23.57940000
2025-01-01 00:28:00,3347.35000000,3347.88000000,3347.34000000,3347.56000000,116.97720000
2025-01-01 00:29:00,3347.57000000,3349.70000000,3347.44000000,3349.43000000,290.07000000
2025-01-01 00:30:00,3349.43000000,3350.00000000,3349.01000000,3349.64000000,174.29430000
2025-01-01 00:31:00,3349.55000000,3356.00000000,3349.55000000,3353.66000000,880.80600000
2025-01-01 00:32:00,3353.67000000,3357.00000000,3353.66000000,3356.29000000,905.90380000
2025-01-01 00:33:00,3356.29000000,3358.61000000,3356.01000000,3357.31000000,342.88780000
2025-01-01 00:34:00,3357.31000000,3357.39000000,3356.00000000,3356.80000000,85.08050000
2025-01-01 00:35:00,3356.81000000,3357.88000000,3356.40000000,3357.76000000,135.48900000
2025-01-01 00:36:00,3357.76000000,3357.77000000,3356.20000000,3356.81000000,87.25530000
2025-01-01 00:37:00,3356.81000000,3356.81000000,3355.52000000,3356.40000000,124.31620000
2025-01-01 00:38:00,3356.40000000,3359.01000000,3356.17000000,3359.01000000,232.93380000
2025-01-01 00:39:00,3359.01000000,3360.00000000,3358.35000000,3359.96000000,212.56780000
2025-01-01 00:40:00,3359.96000000,3360.99000000,3359.63000000,3360.07000000,122.06660000
2025-01-01 00:41:00,3360.07000000,3360.39000000,3356.00000000,3356.00000000,84.76820000
2025-01-01 00:42:00,3356.01000000,3357.94000000,3355.62000000,3356.04000000,57.04000000
2025-01-01 00:43:00,3356.08000000,3358.00000000,3356.07000000,3357.06000000,41.39600000
2025-01-01 00:44:00,3357.01000000,3357.57000000,3356.08000000,3356.09000000,16.85560000
2025-01-01 00:45:00,3356.09000000,3356.09000000,3353.89000000,3354.43000000,69.67320000
2025-01-01 00:46:00,3354.43000000,3356.28000000,3354.43000000,3356.28000000,50.20900000
2025-01-01 00:47:00,3356.28000000,3358.86000000,3356.28000000,3357.43000000,71.28430000
2025-01-01 00:48:00,3357.43000000,3357.80000000,3357.43000000,3357.48000000,53.56140000
2025-01-01 00:49:00,3357.46000000,3357.79000000,3356.56000000,3356.56000000,63.35970000
2025-01-01 00:50:00,3356.56000000,3359.40000000,3355.62000000,3359.40000000,108.63470000
2025-01-01 00:51:00,3359.39000000,3360.00000000,3358.19000000,3359.40000000,88.46680000
2025-01-01 00:52:00,3359.39000000,3361.08000000,3358.72000000,3360.54000000,87.75790000
2025-01-01 00:53:00,3360.55000000,3361.71000000,3359.52000000,3361.70000000,74.85400000
2025-01-01 00:54:00,3361.70000000,3363.07000000,3361.14000000,3361.42000000,96.22220000
2025-01-01 00:55:00,3361.42000000,3361.42000000,3359.16000000,3359.28000000,216.55390000
2025-01-01 00:56:00,3359.28000000,3360.91000000,3359.00000000,3360.91000000,69.91550000
2025-01-01 00:57:00,3360.91000000,3363.68000000,3360.21000000,3363.67000000,307.83200000
2025-01-01 00:58:00,3363.67000000,3364.97000000,3360.80000000,3364.67000000,387.03590000
2025-01-01 00:59:00,3364.67000000,3365.71000000,3362.98000000,3363.70000000,176.58180000
2025-01-01 01:00:00,3363.69000000,3364.43000000,3360.30000000,3361.80000000,122.85350000
2025-01-01 01:01:00,3361.79000000,3366.40000000,3361.00000000,3365.44000000,451.38710000
2025-01-01 01:02:00,3365.44000000,3365.94000000,3362.51000000,3362.51000000,178.49240000
2025-01-01 01:03:00,3362.50000000,3362.84000000,3361.27000000,3361.51000000,79.55080000
2025-01-01 01:04:00,3361.51000000,3361.51000000,3357.53000000,3359.66000000,167.27770000
2025-01-01 01:05:00,3359.60000000,3359.60000000,3355.00000000,3355.53000000,308.62960000
2025-01-01 01:06:00,3355.52000000,3356.46000000,3355.38000000,3355.39000000,75.78250000
2025-01-01 01:07:00,3355.39000000,3357.68000000,3355.39000000,3357.21000000,73.35040000
2025-01-01 01:08:00,3357.20000000,3357.55000000,3356.35000000,3356.68000000,38.64170000
2025-01-01 01:09:00,3356.67000000,3360.00000000,3355.43000000,3360.00000000,71.56250000
2025-01-01 01:10:00,3360.00000000,3361.50000000,3358.64000000,3358.64000000,85.32130000
2025-01-01 01:11:00,3358.64000000,3359.88000000,3358.40000000,3359.50000000,65.98160000
2025-01-01 01:12:00,3359.49000000,3362.00000000,3359.40000000,3361.97000000,259.75180000
2025-01-01 01:13:00,3361.54000000,3362.42000000,3360.93000000,3360.93000000,37.62320000
2025-01-01 01:14:00,3360.94000000,3361.20000000,3360.92000000,3360.93000000,47.73350000
2025-01-01 01:15:00,3360.92000000,3360.92000000,3357.52000000,3357.64000000,102.12840000
2025-01-01 01:16:00,3357.62000000,3357.62000000,3355.91000000,3356.78000000,82.55180000
2025-01-01 01:17:00,3356.77000000,3356.78000000,3354.47000000,3354.60000000,48.40800000
2025-01-01 01:18:00,3354.60000000,3355.02000000,3353.60000000,3353.61000000,210.79670000
2025-01-01 01:19:00,3353.61000000,3354.61000000,3353.03000000,3354.56000000,125.29940000
2025-01-01 01:20:00,3354.55000000,3356.84000000,3354.55000000,3355.81000000,124.26140000
2025-01-01 01:21:00,3355.80000000,3356.00000000,3355.40000000,3355.60000000,54.85410000
2025-01-01 01:22:00,3355.61000000,3356.32000000,3355.50000000,3356.01000000,73.35590000
2025-01-01 01:23:00,3356.01000000,3356.01000000,3351.88000000,3351.89000000,55.05650000
2025-01-01 01:24:00,3351.89000000,3354.05000000,3351.11000000,3354.05000000,74.08170000
2025-01-01 01:25:00,3354.04000000,3355.36000000,3353.80000000,3353.81000000,22.15370000
2025-01-01 01:26:00,3353.80000000,3353.81000000,3353.06000000,3353.08000000,40.56250000
2025-01-01 01:27:00,3353.07000000,3353.38000000,3352.61000000,3353.38000000,22.32720000
2025-01-01 01:28:00,3353.37000000,3353.38000000,3352.66000000,3352.67000000,44.56400000
2025-01-01 01:29:00,3352.67000000,3353.38000000,3352.66000000,3352.79000000,50.42180000
2025-01-01 01:30:00,3352.80000000,3356.58000000,3352.38000000,3356.49000000,215.20110000
2025-01-01 01:31:00,3356.48000000,3358.28000000,3355.80000000,3355.81000000,133.99800000
2025-01-01 01:32:00,3355.81000000,3356.06000000,3354.00000000,3354.82000000,104.81470000
2025-01-01 01:33:00,3354.82000000,3355.00000000,3353.25000000,3353.47000000,86.61880000
2025-01-01 01:34:00,3353.46000000,3356.39000000,3353.46000000,3356.11000000,53.99020000
2025-01-01 01:35:00,3356.12000000,3356.38000000,3354.20000000,3354.39000000,34.17580000
2025-01-01 01:36:00,3354.39000000,3356.85000000,3354.39000000,3356.40000000,65.82910000
2025-01-01 01:37:00,3356.40000000,3356.40000000,3355.20000000,3355.74000000,30.37460000
2025-01-01 01:38:00,3355.74000000,3356.06000000,3355.61000000,3355.63000000,48.16700000
2025-01-01 01:39:00,3355.63000000,3355.63000000,3354.72000000,3354.73000000,60.20320000
2025-01-01 01:40:00,3354.72000000,3354.99000000,3354.01000000,3354.99000000,71.73240000
2025-01-01 01:41:00,3354.99000000,3356.85000000,3354.48000000,3355.41000000,62.24650000
2025-01-01 01:42:00,3355.41000000,3355.41000000,3354.60000000,3354.61000000,39.77770000
2025-01-01 01:43:00,3354.61000000,3355.41000000,3354.41000000,3354.61000000,54.50390000
2025-01-01 01:44:00,3354.61000000,3354.61000000,3352.45000000,3352.46000000,72.97350000
2025-01-01 01:45:00,3352.46000000,3352.96000000,3352.13000000,3352.84000000,34.94100000
2025-01-01 01:46:00,3352.84000000,3354.30000000,3352.83000000,3353.84000000,293.87830000
2025-01-01 01:47:00,3353.84000000,3353.84000000,3351.00000000,3351.01000000,100.04980000
2025-01-01 01:48:00,3351.01000000,3351.53000000,3351.00000000,3351.32000000,68.38760000
2025-01-01 01:49:00,3351.33000000,3353.18000000,3351.32000000,3353.17000000,78.71540000
2025-01-01 01:50:00,3353.18000000,3353.44000000,3349.14000000,3349.67000000,425.06710000
2025-01-01 01:51:00,3349.67000000,3349.67000000,3348.01000000,3348.05000000,172.09230000
2025-01-01 01:52:00,3348.06000000,3348.06000000,3343.96000000,3345.74000000,218.81190000
2025-01-01 01:53:00,3345.75000000,3346.77000000,3345.75000000,3346.76000000,66.38460000
2025-01-01 01:54:00,3346.76000000,3346.76000000,3342.67000000,3343.58000000,84.53570000
2025-01-01 01:55:00,3343.60000000,3344.38000000,3343.56000000,3344.32000000,106.11690000
2025-01-01 01:56:00,3344.08000000,3344.33000000,3342.73000000,3344.33000000,73.47370000
2025-01-01 01:57:00,3344.32000000,3346.77000000,3344.32000000,3346.77000000,34.15370000
2025-01-01 01:58:00,3346.77000000,3347.69000000,3346.53000000,3346.54000000,40.69870000
2025-01-01 01:59:00,3346.53000000,3346.54000000,3346.53000000,3346.54000000,11.46170000
2025-01-01 02:00:00,3346.54000000,3348.00000000,3346.35000000,3347.75000000,67.39790000
2025-01-01 02:01:00,3347.75000000,3349.88000000,3347.75000000,3349.48000000,131.61000000
2025-01-01 02:02:00,3349.48000000,3350.72000000,3348.22000000,3348.72000000,101.64100000
2025-01-01 02:03:00,3348.72000000,3352.92000000,3348.38000000,3352.77000000,53.81870000
2025-01-01 02:04:00,3352.89000000,3352.92000000,3351.71000000,3351.94000000,17.75490000
2025-01-01 02:05:00,3351.94000000,3353.14000000,3351.83000000,3352.73000000,82.15490000
2025-01-01 02:06:00,3352.74000000,3353.14000000,3351.51000000,3351.51000000,157.59810000
2025-01-01 02:07:00,3351.52000000,3351.52000000,3350.02000000,3350.51000000,118.96900000
2025-01-01 02:08:00,3350.52000000,3351.57000000,3349.40000000,3350.00000000,74.20200000
2025-01-01 02:09:00,3349.99000000,3349.99000000,3347.36000000,3348.10000000,95.96040000
2025-01-01 02:10:00,3348.09000000,3351.36000000,3347.80000000,3351.36000000,55.37680000
2025-01-01 02:11:00,3351.35000000,3354.57000000,3351.35000000,3353.01000000,128.95790000
2025-01-01 02:12:00,3353.01000000,3353.01000000,3351.22000000,3351.22000000,36.24970000
2025-01-01 02:13:00,3351.22000000,3353.93000000,3351.21000000,3353.89000000,110.57170000
2025-01-01 02:14:00,3353.90000000,3354.32000000,3353.55000000,3354.32000000,81.36860000
2025-01-01 02:15:00,3354.32000000,3354.32000000,3350.87000000,3351.59000000,84.11880000
2025-01-01 02:16:00,3351.59000000,3352.74000000,3351.15000000,3352.38000000,34.86430000
2025-01-01 02:17:00,3352.38000000,3353.36000000,3350.71000000,3350.81000000,108.72910000
2025-01-01 02:18:00,3350.80000000,3353.03000000,3350.20000000,3353.03000000,64.69660000
2025-01-01 02:19:00,3353.04000000,3353.37000000,3352.36000000,3352.85000000,32.11780000
2025-01-01 02:20:00,3352.86000000,3354.06000000,3351.60000000,3351.60000000,76.22200000
2025-01-01 02:21:00,3351.61000000,3351.62000000,3349.20000000,3350.11000000,155.90380000
